sample_id,split,label,text_clean,n_words_raw,n_words_clean
17993,val,0,اشتري تفكير ما رام لم اكن استنساخا وابادل ولم اكن عمل نظام المستنسخ والمشمش وانا استنساخ محرك اقراص ثابت جديد لم اعمل شاشة loptop فارغ ليس جيد وحيد مرتين محرك اقراص عالي دقة حدث,48,34
17994,test,0,كسر اشهر كاميرا casio ثالث اخير اطلاق اندلع رسالة بدا برسالة خطا عدسة وتغلق اشهر استخدام لطيف اراد casio فرضي دولار اصلاح قال ضمان العناصر تجديد مصنع يوم اعتقد حقيقة اعادة مفترض تعني اعادة حالة جديد بغض نظر امتلك اثنين كاميرات casio exs مماثلة وكل كسر مشكل عدسة اندلع واحد شهر وتم تغطي اخر مليون اضطر خروج كاميرا دولار ربما خطا الخاص اقل ما مكن فعل مشاركة تجاربي اخر ربما لن يعانون مصير مماثل,113,74
17995,train,1,منشفة مطبخ لطيف منشفة مطبخ جميل جودة تجدها target ليس وجه الخصوص نهاية جيد ل يوم,22,16
17996,train,0,عرجاء اختار عيد ميلاد وكان ريس ويذرسبون نوع نهاية جيد شكل عام مبتذل لفيلم عيد ميلاد ولعيارها تمثيل,26,18
17997,train,0,delta ap سعيد رؤية وحدة ايقافها اثبت احد الاصدقاء قطعة هراء تهب حقيبة استمرار استمرار مما يؤدي فوضى ضخم فشل السوستة البلاستيكية مما جعل الامور اسوا عجل مجرد زخرفة لفاتها سهولة بويك ميت مصدر للتشجيع دخوله متجر واعمل معروف استمر بحث,55,41
17998,train,0,broken pony اشترى مجموع pony s لفتاتي اللتين اللاتين لطيف وياتي منهم صندوق المعادن الخاص بهم كسر احد رؤوس المهر فتح ابن صندوق اول لا يستحق ارسال اخرى استبدال كلف شحن عائد اكثر المهر المهور خمسة اخرى جيد,51,38
17999,val,0,تمتص الالبوم الالبوم جديد لا يستحق مال بوم كاني ويست افضل كثير تاكيد فقدها حاول العبث كاني صنع الالبوم هراء,28,20
18000,train,0,مضيعة كبير لم يكن كتاب مؤامرة ضعيف للغاية حسب كتابة مروع توقع كثير كرومويل شخصي تفتقر المصداقية شعر باي صلة باي اسف رؤية cromwell ينضم صفوف crighton grisham koontz king,43,30
18001,val,1,اتطلع توسيع ذوقي معدن اقل لحنيا مما اعتاد فرقة ماهرة شكل لا صدق ليس ضبط اسلوب لكنني ادرك مهارة,23,19
18002,val,0,اخر اعادة تدويره اشترى بامال كبير ادرك سرعة سبب وجود مارشال غطاء وعاء لن بغض نظر عما فعل مسمار باحكام تسرب وهي تصميم فظيع تفكير المتخلفين جعل اضحك لا وجد ما يكفي خيوط مسمار البلاستيك القطاعين اعطاء قدرة قبعة تطفو فور لا ضيع اموال اؤكد اسف تماما,70,47
18003,test,0,كتابة جيد سياسة سيئ لم يدخر مؤلف اللكمات اعطاء راي شخصي مستمر سياسة حرب قرا تقريب كنشرة حملة ديمقراطية حرب ادارة بوش العراق متحيز شكل فظيع اسباب الذهاب حرب جعل atkinson نقطة فصل تقريب اظهار مدى خطا سياسات ادارة بوش انطباعات مؤلف للمحادثات غير رسمي يبدو موقف شباب نساء ما سلبي للغاية فيما تعلق باسبابهم العراق ويخوضون حرب لا وصي كتاب دعمت حرب العراق,86,64
18004,train,0,مشكل تعرف محرك الاقراص ثابتة خارجي terabyte لدي مشكل توصيل محرك الاقراص ثابتة خارجي terabyte بطاقة usb pci لا تعرف تجدها اثنين ظهر كمحرك خارجي الغالب قول محاولة اعادة توصيل hd خارجي احد منافذ usb عطل جهاز رخيص وضعيف,58,39
18005,train,1,mickey mouse club fans السبعينيات omg بحث سجل الابد سعيد للغاية وجد الالبوم ولد ما يكفي المجاملة وضع لمعلمي موسيقى مثلي شكر thsnk شكر يعيدني اغنية تسمى rolling stone وكعك الحنطة سوداء تذكر طفل يكبر لم يملاه قمامة سيحبها والد اوائل الثلاثينيات قرن ماضي mouseketeer حقيقي يستثمر الالبوم يبدو قديم جدا,91,51
18006,train,0,مروع اجبر مشاهدة الفيلم للكلية قطعة اكثر مبتذل غير ضروري قمامة راي اطلاق مثال مثالي احباط امريكا,28,17
18007,train,0,ليس لكرة قدم jock oldtimers بصر لعبة جيد للغاية ذكر حرية خط مؤامرة بالجندي ومع مجرد دخولك قمرة قيادة ليس لا وجد دعم لعصا تحكم اطلاق تستمتع بالعاب اطلاق نار اولى فربما تتكيف واجهة الماوس سرعة كبير وتستمتع باللعبة ومع بحث مزيد سيم قتال طيران فقد جئت لعبة خاطئ لا اراد غير عادل اخر لعبة درجة اولى لم تمكن تغلب طيران بدون عصا تحكم استخدام الازرار قابل برمجة اطلاق نار والاطفاء مرهق للغاية اضطر اعادة لعبة اضافوا مضى الدعم ساشتريها تاكيد اخرى سالتزم بسيمزتي حالي,122,85
18008,train,0,g dammit amazon wtf طلب اسبوع ليس كلمة اخرى تحقق الاشياء نفسي اجد منتج ايقافه ماذا بحق الجحيم عرضوها بيع المقام اول لا افترض ممكن ابلغ مضى لم راجع نفسي نفسي معرفة ما hold up انخفض خدمة عملاء amazon,63,39
18009,train,1,ماذا استطاع قول الكلمات لا فعل hd dvd عدالة صورة مذهل رائع ماذا مكن اقول الكلمات لا فعل hd dvd عدالة صورة مذهل رائع تماما اسم قول مظهر صوت مثالي معجب,36,31
18010,train,0,الفقراء seetrock اشترى كتاب قراءة مراجعة صحيفتنا الاسبوعية محلية كبير قصة لم تكن بمثابة تعويذة قرا نصف والتخلص كتاب ليس خطا amazon تعلن بيع ليس نشر كتاب,39,27
18011,val,1,كلاسيكي كلاسيكي محب willies لسنوات ولد صوت دافئ شكل خاص وسيلة فريد نوع لصياغة كلمة hes متطور وتمرد وفنان ذكي وحساسي كثير مجموع متوسط واحد افضل حال مطلق لعب اوقات مبتكر استمر الاستمتاع قدر اول استمع,58,36
18012,train,1,تيس مبهج فرانك مكورت فرح استماع اعتقد قرا المزارعين تقويم اود اجد استمع ببهجة قرا نثره لذيذ لهجته الايرلندية لذيذ قرر قراءة رماد انجيلا tis ورق فكر مرتين فرانك مكورت راوي قصص الايرلندية بامتياز تساءل عما يجد tis نغمة ثابتة ضخم وصف رماد انجيلا استطاع فعل يا حكاية رائع لنيويورك عيون فتى الايرلندي جديد قبالة قارب اه فرانكي فرانكي توقع واحد اخرى ايه فتى,91,64
18013,train,1,يستلم صبي بلغ عمر احد عشر عام وظيفة مهمة للغاية جوناس صبي بلغ عمر عام عيش عالم مثالي ما يبدو ليس جائعا حزين ابدا لا يجوز احد يختار وظيفة خاصة تقوم لجنة كبار السن تعيين الوظائف اختيار جوناس مستلم ذاكرة يعد مستلم ذاكرة وظيفة اكثر اهمية مجتمع وتتطلب قدر كبير مسؤولية استلم ذاكرة جوناس ذكر الالوان الم المانح,75,58
18014,train,0,تحب سيناترا فيرجى الابتعاد جالس استمع قرص المضغوط حصل للتو اسف جدا لانني استمع يبدو سيناترا ما سجل رجل بلغ عمر عام تقريب افضل تذكر بدا ايام شبابه قائمة اقرب مشاهدة اليزابيث تايلور ليس مجدها كليوباترا نظر سن الشيخوخة افضل تذكر اول اخير,75,43
18015,train,0,رهيب ملاءمة فظيع لون ليس لا سراويل اديداس املك لا تشتري مضيعة اموال,20,13
18016,train,0,كثير الاحيان كتاب ممل الاشخاص قلب شخصي كتاب جعل بشر تزحف يدق سالامانو كلبه تفوق ريمون عشيقته قتل ميورسولت رجل دون سبب حفنة مسؤولي محكمة الغبيين يجربون ميورسولت شخصي بدل جريمته meaursault يبدو نفسي بصفتي شخص تشخيص اصابته بالاكتئاب متكرر معتدل فقد شعر بالتعاسة لفترات طويل لزم حاول فك ارتباط حياة واعتقد وجود ليس معنى كثير الناس الافكار حياة قاسي غير عادل ومع عكس meaursault لم نقتل شخص ربما اول ظاهرة اقرا اطلاق اعجب حال اعتقد غريب كتاب قاتم مجموع الاشخاص الرهيبين,118,82
